,Open,High,Low,Close,Adj Close,Volume,20_SMA,50_SMA,TP,std,MA-TP,BOLU,BOLD,macd,signal,hist,Supertrend,Final Lowerband,Final Upperband
23,880.2999877929688,883.7000122070312,873.1500244140625,875.2999877929688,875.2999877929688,4532834,866.7725036621093,870.2333399454752,877.3833414713541,6.983582047098688,866.1025014241535,880.0696655183509,852.1353373299561,,,,True,839.5243001070734,
24,881.7999877929688,890.6500244140625,878.1500244140625,885.8499755859375,885.8499755859375,3741470,867.3250030517578,870.8580053710938,884.8833414713541,7.851793680568758,866.5650014241537,882.2685887852912,850.8614140630162,,,,True,844.7290720922473,
25,888.0,892.2999877929688,883.5999755859375,890.7999877929688,890.7999877929688,2733894,868.3375030517578,871.625004695012,888.8999837239584,9.228717149792375,867.5225006103516,885.9799349099363,849.0650663107668,,,,True,849.7298603131755,
26,894.9000244140625,896.5,885.0,890.4000244140625,890.4000244140625,4106031,869.5050048828125,872.3203757957176,890.6333414713541,10.485479330698398,868.8000020345053,889.7709606959021,847.8290433731084,,,,True,852.9248587519266,
27,888.0499877929688,918.0,885.5499877929688,915.1500244140625,915.1500244140625,5222561,872.415005493164,873.8500061035156,906.2333374023438,13.12359930048087,871.0425018310547,897.2897004320164,844.7953032300929,,,,True,857.668637186665,
28,920.2999877929688,920.5999755859375,910.0999755859375,914.9500122070312,914.9500122070312,5513106,875.327505493164,875.267247693292,915.2166544596354,15.774467973797744,874.0275014241537,905.5764373717492,842.4785654765582,,,,True,872.5665671115887,
29,912.5999755859375,948.7000122070312,910.0,936.1500244140625,936.1500244140625,14003428,879.3225067138671,877.2966735839843,931.6166788736979,19.644239997511512,877.7666687011719,917.0551486961949,838.4781887061488,,,,True,878.9103788316575,
30,2545.300048828125,2557.89990234375,2502.0,2541.800048828125,2541.800048828125,3294056,2541.800048828125,2541.800048828125,2533.8999837239585,,,,,,,,True,,
31,2550.949951171875,2569.0,2516.39990234375,2550.5,2550.5,4684333,2546.1500244140625,2546.1500244140625,2545.2999674479165,,,,,,,,True,,
32,2563.25,2563.25,2461.300048828125,2474.550048828125,2474.550048828125,6127920,2522.2833658854165,2522.2833658854165,2499.7000325520835,,,,,,,,True,,
33,2488.35009765625,2516.89990234375,2472.0,2507.10009765625,2507.10009765625,5781400,2518.487548828125,2518.487548828125,2498.6666666666665,,,,,,,,True,,
34,2510.0,2577.5,2510.0,2552.39990234375,2552.39990234375,8140756,2525.27001953125,2525.27001953125,2546.63330078125,,,,,,,,True,,
35,2550.050048828125,2568.14990234375,2518.199951171875,2539.5,2539.5,7157372,2527.6416829427085,2527.6416829427085,2541.949951171875,,,,,,,,True,,
36,2480.0,2484.949951171875,2400.050048828125,2456.0,2456.0,9786919,2517.407156808036,2517.407156808036,2447.0,,,,,,,,True,,
37,2450.0,2465.0,2420.0,2445.10009765625,2445.10009765625,7084828,2508.3687744140625,2508.3687744140625,2443.36669921875,,,,,,,,True,,
38,2454.949951171875,2487.199951171875,2442.050048828125,2479.699951171875,2479.699951171875,7769452,2505.183349609375,2505.183349609375,2469.6499837239585,,,,,,,,True,,
39,2477.5,2665.949951171875,2461.300048828125,2577.39990234375,2577.39990234375,14679923,2512.4050048828126,2512.4050048828126,2568.2166341145835,,,,,,,,True,2298.935553992032,
40,2588.0,2655.0,2580.5,2639.75,2639.75,10479200,2523.9818226207385,2523.9818226207385,2625.0833333333335,,,,,,,,True,2357.707835465268,
41,2668.85009765625,2721.0,2654.10009765625,2698.050048828125,2698.050048828125,10291468,2538.487508138021,2538.487508138021,2691.050048828125,,,,,,,,True,2429.7783462707207,
42,2720.0,2722.39990234375,2488.85009765625,2530.300048828125,2530.300048828125,5251316,2537.857703575721,2537.857703575721,2580.5166829427085,,,,,,,,True,2429.7783462707207,
43,2580.0,2613.0,2531.10009765625,2539.550048828125,2539.550048828125,4558367,2537.978585379464,2537.978585379464,2561.2167154947915,,,,,,,,True,2429.7783462707207,
44,2549.0,2549.0,2486.0,2495.75,2495.75,2808721,2535.1633463541666,2535.1633463541666,2510.25,,,,,,,,True,2429.7783462707207,
45,2550.0,2582.0,2455.64990234375,2472.449951171875,2472.449951171875,4457038,2531.2437591552734,2531.2437591552734,2503.3666178385415,,,,,,,,True,2429.7783462707207,
46,2472.10009765625,2536.64990234375,2445.0,2506.449951171875,2506.449951171875,4802150,2529.7852998621324,2529.7852998621324,2496.0332845052085,,,,,,,,True,2429.7783462707207,
47,2517.0,2543.0,2492.39990234375,2513.10009765625,2513.10009765625,6484593,2528.858344184028,2528.858344184028,2516.1666666666665,,,,,,,,True,2429.7783462707207,
48,2449.949951171875,2489.949951171875,2383.75,2419.25,2419.25,6230369,2523.089483963816,2523.089483963816,2430.9833170572915,,,,,,,,False,,2731.8232287473584
49,2381.0,2465.550048828125,2380.0,2450.050048828125,2450.050048828125,6764397,2519.4375122070314,2519.4375122070314,2431.86669921875,63.711672473829886,2522.045829264323,2649.4691742119826,2394.6224843166633,,,,False,,2713.3855626183595
50,2454.0,2480.0,2450.050048828125,2470.60009765625,2470.60009765625,5998454,2515.8775146484377,2517.1119210379466,2466.8833821614585,64.75390240611972,2518.6949991861975,2648.202803998437,2389.187194373958,,,,False,,2713.3855626183595
51,2482.0,2501.39990234375,2464.0,2494.050048828125,2494.050048828125,6489319,2513.0550170898437,2516.063654119318,2486.4833170572915,64.8144103373754,2515.7541666666666,2645.3829873414174,2386.1253459919158,,,,False,,2713.3855626183595
52,2494.050048828125,2504.0,2471.0,2496.5,2496.5,7416248,2514.1525146484373,2515.2130604619565,2490.5,64.95920313148257,2515.2941650390626,2645.2125713020278,2385.3757587760974,,,,False,,2713.3855626183595
53,2498.0,2520.0,2485.0,2509.5,2509.5,4298988,2514.272509765625,2514.9750162760415,2504.8333333333335,64.89415048311633,2515.6024983723955,2645.3907993386283,2385.8141974061627,,,,False,,2713.3855626183595
54,2513.800048828125,2538.60009765625,2506.10009765625,2519.300048828125,2519.300048828125,5640973,2512.6175170898437,2515.148017578125,2521.3334147135415,64.52245494040305,2514.3375040690107,2643.382413949817,2385.2925941882045,,,,False,,2713.3855626183595
55,2565.0,2630.25,2546.0,2614.949951171875,2614.949951171875,9148241,2516.3900146484375,2518.986553485577,2597.066650390625,66.7805045354492,2517.093339029948,2650.654348100846,2383.5323299590495,,,,False,,2713.3855626183595
56,2622.449951171875,2626.60009765625,2530.0,2535.699951171875,2535.699951171875,5658774,2520.3750122070314,2519.605568214699,2564.1000162760415,65.49948341740638,2522.94833984375,2653.9473066785627,2391.9493730089375,,,,False,,2713.3855626183595
57,2545.699951171875,2566.949951171875,2496.0,2518.89990234375,2518.89990234375,1780068,2524.0650024414062,2519.5803658621653,2527.2832845052085,62.90353770468168,2527.144169108073,2652.9512445174364,2401.33709369871,,,,False,,2713.3855626183595
58,2541.85009765625,2545.0,2506.050048828125,2519.800048828125,2519.800048828125,1218481,2526.0700073242188,2519.5879411368533,2523.61669921875,61.521680116467316,2529.8425048828126,2652.885865115747,2406.799144649878,,,,False,,2713.3855626183595
59,2519.800048828125,2558.0,2514.199951171875,2540.050048828125,2540.050048828125,1547001,2524.2025146484375,2520.270011393229,2537.4166666666665,60.92442232789338,2528.3025065104166,2650.1513511662033,2406.45366185463,,,,False,,2713.3855626183595
60,2919.949951171875,2935.800048828125,2898.0,2904.39990234375,2904.39990234375,709334,2904.39990234375,2904.39990234375,2912.7333170572915,,,,,,,,True,,
61,2919.949951171875,2919.949951171875,2882.449951171875,2904.60009765625,2904.60009765625,580359,2904.5,2904.5,2902.3333333333335,,,,,,,,True,,
62,2918.0,2932.0,2904.60009765625,2921.25,2921.25,474417,2910.0833333333335,2910.0833333333335,2919.2833658854165,,,,,,,,True,,
63,2924.0,2962.0,2918.14990234375,2955.89990234375,2955.89990234375,600081,2921.5374755859375,2921.5374755859375,2945.3499348958335,,,,,,,,True,,
64,2958.0,2995.5,2917.0,2988.550048828125,2988.550048828125,970990,2934.939990234375,2934.939990234375,2967.0166829427085,,,,,,,,True,,
65,2988.5,3067.449951171875,2980.0,3017.25,3017.25,1823274,2948.6583251953125,2948.6583251953125,3021.566650390625,,,,,,,,True,,
66,3020.35009765625,3020.35009765625,2988.35009765625,3010.64990234375,3010.64990234375,542561,2957.5142647879466,2957.5142647879466,3006.4500325520835,,,,,,,,True,,
67,3005.0,3015.89990234375,2978.050048828125,3011.10009765625,3011.10009765625,544441,2964.2124938964844,2964.2124938964844,3001.683349609375,,,,,,,,True,,
68,3018.0,3079.449951171875,3012.0,3071.75,3071.75,1699758,2976.1611056857637,2976.1611056857637,3054.3999837239585,,,,,,,,True,,
69,3070.60009765625,3079.5,3035.0,3050.449951171875,3050.449951171875,860782,2983.589990234375,2983.589990234375,3054.9833170572915,,,,,,,,True,2904.8245117039587,
70,3051.0,3082.5,3050.0,3078.300048828125,3078.300048828125,706621,2992.1999955610795,2992.1999955610795,3070.2666829427085,,,,,,,,True,2921.8289326383347,
71,3084.949951171875,3091.0,3040.10009765625,3075.60009765625,3075.60009765625,714220,2999.1500040690103,2999.1500040690103,3068.9000651041665,,,,,,,,True,2921.8289326383347,
72,3075.60009765625,3085.0,3056.300048828125,3070.0,3070.0,602197,3004.6000037560098,3004.6000037560098,3070.433349609375,,,,,,,,True,2933.0497565945457,
73,3075.699951171875,3099.89990234375,3056.25,3061.199951171875,3061.199951171875,618626,3008.6428571428573,3008.6428571428573,3072.449951171875,,,,,,,,True,2941.3370127341313,
74,3055.0,3074.75,3037.550048828125,3067.199951171875,3067.199951171875,648003,3012.546663411458,3012.546663411458,3059.8333333333335,,,,,,,,True,2941.3370127341313,
75,3074.0,3079.949951171875,3040.699951171875,3048.550048828125,3048.550048828125,471698,3014.796875,3014.796875,3056.3999837239585,,,,,,,,True,2941.3370127341313,
76,3051.949951171875,3090.0,3044.0,3079.39990234375,3079.39990234375,482639,3018.597053079044,3018.597053079044,3071.13330078125,,,,,,,,True,2941.3370127341313,
77,3080.0,3111.0,3067.0,3082.199951171875,3082.199951171875,582766,3022.1305474175347,3022.1305474175347,3086.7333170572915,,,,,,,,True,2956.651724061627,
78,3090.85009765625,3118.949951171875,3082.199951171875,3104.449951171875,3104.449951171875,1420498,3026.4631476151317,3026.4631476151317,3101.8666178385415,,,,,,,,True,2970.7816407881483,
79,3111.949951171875,3124.89990234375,3100.0,3116.800048828125,3116.800048828125,423739,3030.9799926757814,3030.9799926757814,3113.8999837239585,63.74627086674418,3027.8858276367187,3155.378369370207,2900.39328590323,,,,True,2988.928514553844,
80,3116.949951171875,3124.949951171875,3086.300048828125,3100.300048828125,3100.300048828125,539813,3040.775,3034.2809477306546,3103.8500162760415,59.98162994417464,3037.4416625976564,3157.4049224860055,2917.4784027093074,,,,True,2988.928514553844,
81,3120.0,3157.5,3115.0,3136.14990234375,3136.14990234375,721199,3052.352490234375,3038.9113547585225,3136.2166341145835,55.10130808681152,3049.1358276367187,3159.3384438103417,2938.9332114630956,,,,True,3008.1514350780985,
82,3136.14990234375,3180.550048828125,3120.85009765625,3176.050048828125,3176.050048828125,1163154,3065.092492675781,3044.8739066745925,3159.1500651041665,51.52074922325947,3061.1291625976564,3164.170661044175,2958.0876641511377,,,,True,3017.0053998281464,
83,3173.0,3182.949951171875,3152.0,3172.800048828125,3172.800048828125,805295,3075.9375,3050.2041625976562,3169.25,49.429988856053065,3072.3241658528646,3171.184143564971,2973.4641881407583,,,,True,3038.2188297164676,
84,3182.0,3205.0,3172.800048828125,3199.10009765625,3199.10009765625,700158,3086.4650024414063,3056.16,3192.300048828125,49.81635913923144,3083.5883341471354,3183.2210524255984,2983.9556158686723,,,,True,3063.1620786581598,
85,3209.949951171875,3221.550048828125,3186.60009765625,3213.300048828125,3213.300048828125,544452,3096.2675048828123,3062.203848031851,3207.1500651041665,54.466569869988014,3092.8675048828127,3201.8006446227887,2983.9343651428367,,,,True,3080.57021855278,
86,3216.050048828125,3221.14990234375,3177.60009765625,3185.800048828125,3185.800048828125,591509,3105.025012207031,3066.7814850983796,3194.8500162760415,54.99539529848108,3102.2875040690105,3212.2782946659727,2992.2967134720484,,,,True,3080.57021855278,
87,3178.050048828125,3270.0,3178.050048828125,3263.199951171875,3263.199951171875,1370306,3117.6300048828125,3073.7964303152903,3237.0833333333335,57.344542964601274,3114.0575032552088,3228.7465891844113,2999.3684173260062,,,,True,3083.765824823775,
88,3277.550048828125,3302.449951171875,3240.0,3261.35009765625,3261.35009765625,1264935,3127.110009765625,3080.2637981546336,3267.933349609375,64.65557350053118,3124.7341715494795,3254.0453185505417,2995.4230245484173,,,,True,3126.02394395395,
89,3261.60009765625,3264.0,3239.0,3248.60009765625,3248.60009765625,1397407,3137.0175170898438,3085.875008138021,3250.5333658854165,68.06435491760651,3134.5116739908854,3270.6403838260985,2998.382964155672,,,,True,3126.02394395395,
90,2498.800048828125,2516.0,2471.60009765625,2509.550048828125,2500.71630859375,11442805,2509.550048828125,2509.550048828125,2499.050048828125,,,,,,,,True,,
91,2521.0,2528.39990234375,2505.0,2523.85009765625,2514.966064453125,2991435,2516.7000732421875,2516.7000732421875,2519.0833333333335,,,,,,,,True,,
92,2528.0,2534.449951171875,2499.550048828125,2508.64990234375,2499.8193359375,4922036,2514.0166829427085,2514.0166829427085,2514.2166341145835,,,,,,,,True,,
93,2504.85009765625,2529.0,2481.10009765625,2525.199951171875,2516.311279296875,5743293,2516.8125,2516.8125,2511.7666829427085,,,,,,,,True,,
94,2524.949951171875,2550.0,2508.449951171875,2536.449951171875,2527.521728515625,7735299,2520.739990234375,2520.739990234375,2531.63330078125,,,,,,,,True,,
95,2532.449951171875,2558.85009765625,2512.35009765625,2547.14990234375,2538.183837890625,11089665,2525.141642252604,2525.141642252604,2539.4500325520835,,,,,,,,True,,
96,2539.0,2582.300048828125,2525.0,2577.25,2568.177978515625,4787906,2532.585693359375,2532.585693359375,2561.5166829427085,,,,,,,,True,,
97,2551.0,2582.800048828125,2551.0,2575.14990234375,2566.08544921875,5101556,2537.906219482422,2537.906219482422,2569.6499837239585,,,,,,,,True,,
98,2567.10009765625,2578.10009765625,2532.85009765625,2538.0,2529.066162109375,6836872,2537.9166395399307,2537.9166395399307,2549.6500651041665,,,,,,,,True,,
99,2531.25,2577.60009765625,2508.550048828125,2556.800048828125,2547.800048828125,9319989,2539.80498046875,2539.80498046875,2547.6500651041665,,,,,,,,True,2404.0786739782056,
100,2539.949951171875,2555.449951171875,2515.64990234375,2520.0,2520.0,4610873,2538.0045276988635,2538.0045276988635,2530.3666178385415,,,,,,,,True,2404.0786739782056,
101,2516.89990234375,2537.949951171875,2499.0,2519.39990234375,2519.39990234375,3856522,2536.454142252604,2536.454142252604,2518.7832845052085,,,,,,,,True,2404.0786739782056,
102,2524.199951171875,2542.85009765625,2516.949951171875,2522.199951171875,2522.199951171875,4758976,2535.357666015625,2535.357666015625,2527.3333333333335,,,,,,,,True,2404.0786739782056,
103,2539.89990234375,2539.89990234375,2471.0,2479.800048828125,2479.800048828125,7070010,2531.3892647879466,2531.3892647879466,2496.8999837239585,,,,,,,,True,2404.0786739782056,
104,2456.0,2505.0,2442.60009765625,2468.35009765625,2468.35009765625,11111200,2527.1866536458333,2527.1866536458333,2471.9833984375,,,,,,,,True,2404.0786739782056,
105,2472.0,2484.0,2431.10009765625,2443.75,2443.75,6290413,2521.9718627929688,2521.9718627929688,2452.9500325520835,,,,,,,,True,2404.0786739782056,
106,2452.050048828125,2453.449951171875,2408.14990234375,2420.35009765625,2420.35009765625,8438322,2515.9941119025734,2515.9941119025734,2427.316650390625,,,,,,,,True,2404.0786739782056,
107,2432.0,2443.0,2415.0,2418.050048828125,2418.050048828125,6084473,2510.552775065104,2510.552775065104,2425.3500162760415,,,,,,,,True,2404.0786739782056,
108,2423.0,2425.0,2399.89990234375,2407.0,2407.0,10819300,2505.1026290090463,2505.1026290090463,2410.63330078125,,,,,,,,True,2404.0786739782056,
109,2406.550048828125,2425.64990234375,2401.64990234375,2412.64990234375,2412.64990234375,9056421,2500.4799926757814,2500.4799926757814,2413.3165690104165,48.99112361214712,2500.930000813802,2598.912248038096,2402.947753589508,,,,True,2404.0786739782056,
110,2412.64990234375,2423.64990234375,2405.300048828125,2410.699951171875,2410.699951171875,4673813,2495.537487792969,2496.2047526041665,2413.2166341145835,52.594836048697495,2496.638330078125,2601.82800217552,2391.44865798073,,,,True,2404.0786739782056,
111,2420.0,2433.949951171875,2412.449951171875,2423.60009765625,2423.60009765625,4337938,2490.5249877929687,2492.904541015625,2423.3333333333335,54.651521859603754,2491.850830078125,2601.1538737973324,2382.5477863589176,,,,True,2404.0786739782056,
112,2421.10009765625,2436.14990234375,2417.25,2428.699951171875,2428.699951171875,4100185,2486.527490234375,2490.113037109375,2427.3666178385415,56.13226122428165,2487.508329264323,2599.772851712886,2375.24380681576,,,,True,2404.0786739782056,
113,2421.699951171875,2438.25,2411.0,2432.0,2432.0,6826286,2481.8674926757812,2487.691660563151,2427.0833333333335,57.32397575536831,2483.274161783854,2597.922113294591,2368.6262102731175,,,,True,2404.0786739782056,
114,2440.0,2456.0,2422.949951171875,2448.199951171875,2448.199951171875,11554644,2477.4549926757813,2486.1119921875,2442.38330078125,56.85769164853856,2478.811661783854,2592.527045080931,2365.096278486777,,,,True,2404.0786739782056,
115,2452.0,2476.85009765625,2452.0,2474.60009765625,2474.60009765625,6635537,2473.827502441406,2485.669227013221,2467.8167317708335,55.15580294925044,2475.2299967447916,2585.5416026432927,2364.9183908462905,,,,True,2404.0786739782056,
116,2483.0,2483.0,2435.949951171875,2438.85009765625,2438.85009765625,8127833,2466.907507324219,2483.935185185185,2452.6000162760415,51.631789513167234,2469.7841634114584,2573.0477424377927,2366.520584385124,,,,True,2404.0786739782056,
117,2440.0,2462.64990234375,2426.25,2451.050048828125,2451.050048828125,6401669,2460.7025146484375,2482.760716029576,2446.6499837239585,46.434034915008716,2463.6341634114588,2556.502233241476,2370.7660935814415,,,,True,2404.0786739782056,
118,2460.0,2465.800048828125,2445.0,2453.300048828125,2453.300048828125,4604818,2456.4675170898436,2481.744830953664,2454.7000325520835,42.04325147148209,2458.8866617838544,2542.9731647268186,2374.80015884089,,,,True,2404.0786739782056,
119,2468.0,2468.0,2449.5,2457.85009765625,2457.85009765625,12734296,2451.52001953125,2480.94833984375,2458.4500325520835,36.79410039096113,2454.42666015625,2528.014860938172,2380.8384593743276,,,,True,2404.0786739782056,
120,1501.949951171875,1507.3499755859375,1470.75,1486.300048828125,1486.300048828125,2703607,1486.300048828125,1486.300048828125,1488.1333414713542,,,,,,,,True,,
121,1498.0,1512.25,1485.0,1508.4000244140625,1508.4000244140625,1228780,1497.3500366210938,1497.3500366210938,1501.8833414713542,,,,,,,,True,,
122,1509.5,1520.300048828125,1492.9000244140625,1515.75,1515.75,1409271,1503.4833577473958,1503.4833577473958,1509.6500244140625,,,,,,,,True,,
123,1525.0,1529.75,1505.0,1516.5999755859375,1516.5999755859375,1065831,1506.7625122070312,1506.7625122070312,1517.1166585286458,,,,,,,,True,,
124,1512.550048828125,1529.75,1505.0999755859375,1519.4000244140625,1519.4000244140625,900666,1509.2900146484376,1509.2900146484376,1518.0833333333333,,,,,,,,True,,
125,1518.949951171875,1521.800048828125,1497.6500244140625,1504.0,1504.0,792201,1508.4083455403645,1508.4083455403645,1507.8166910807292,,,,,,,,True,,
126,1496.0,1497.949951171875,1467.050048828125,1482.050048828125,1482.050048828125,1549409,1504.6428745814733,1504.6428745814733,1482.3500162760417,,,,,,,,True,,
127,1482.0,1482.0,1463.0,1469.8499755859375,1469.8499755859375,834135,1500.2937622070312,1500.2937622070312,1471.6166585286458,,,,,,,,True,,
128,1473.0,1480.0,1465.4000244140625,1476.8499755859375,1476.8499755859375,1048714,1497.6888970269097,1497.6888970269097,1474.0833333333333,,,,,,,,True,,
129,1470.0,1478.300048828125,1456.0,1460.1500244140625,1460.1500244140625,1053734,1493.935009765625,1493.935009765625,1464.8166910807292,,,,,,,,True,1393.2806004533118,
130,1455.0,1484.5,1451.0,1478.300048828125,1478.300048828125,1498685,1492.5136496803977,1492.5136496803977,1471.2666829427083,,,,,,,,True,1393.2806004533118,
131,1485.0,1494.0,1464.3499755859375,1467.800048828125,1467.800048828125,1557523,1490.4541829427083,1490.4541829427083,1475.3833414713542,,,,,,,,True,1399.8638449067669,
132,1474.0,1474.0,1458.050048828125,1470.0999755859375,1470.0999755859375,961649,1488.8884746844951,1488.8884746844951,1467.3833414713542,,,,,,,,True,1399.8638449067669,
133,1480.0,1492.0,1465.0,1468.5999755859375,1468.5999755859375,847606,1487.4392961774554,1487.4392961774554,1475.1999918619792,,,,,,,,True,1402.6412943460243,
134,1468.5999755859375,1509.5,1465.6500244140625,1503.9000244140625,1503.9000244140625,3624097,1488.5366780598958,1488.5366780598958,1493.0166829427083,,,,,,,,True,1404.7032604387696,
135,1513.5,1514.0,1487.0,1499.9000244140625,1499.9000244140625,1066459,1489.2468872070312,1489.2468872070312,1500.3000081380208,,,,,,,,True,1417.8579961643036,
136,1509.8499755859375,1514.0,1497.25,1503.449951171875,1503.449951171875,1377001,1490.0823615579045,1490.0823615579045,1504.8999837239583,,,,,,,,True,1426.870527154787,
137,1510.0,1518.8499755859375,1499.0,1501.5,1501.5,700372,1490.7166748046875,1490.7166748046875,1506.4499918619792,,,,,,,,True,1432.430124886106,
138,1501.050048828125,1507.800048828125,1480.199951171875,1488.9000244140625,1488.9000244140625,1542837,1490.6210616262335,1490.6210616262335,1492.3000081380208,,,,,,,,True,1432.430124886106,
139,1494.0,1518.699951171875,1487.3499755859375,1514.5,1514.5,904596,1491.815008544922,1491.815008544922,1506.8499755859375,17.040400296302074,1491.4300048828125,1525.5108054754166,1457.3492042902083,,,,True,1432.430124886106,
140,1521.0,1525.949951171875,1506.050048828125,1510.0999755859375,1510.0999755859375,685689,1493.0050048828125,1492.6857212611608,1514.0333251953125,17.711587290274394,1492.7250040690103,1528.1481786495592,1457.3018294884614,,,,True,1439.0434385064627,
141,1512.0,1519.800048828125,1506.0,1510.449951171875,1510.449951171875,1298151,1493.1075012207032,1493.4931862571023,1512.0833333333333,18.11032062533921,1493.2350036621094,1529.4556449127879,1457.014362411431,,,,True,1439.8875019042682,
142,1510.949951171875,1522.449951171875,1504.199951171875,1518.199951171875,1518.199951171875,712220,1493.229998779297,1494.5673934273098,1514.949951171875,18.38526018436325,1493.5,1530.2705203687265,1456.7294796312735,,,,True,1442.316281116066,
143,1524.800048828125,1524.800048828125,1510.0999755859375,1519.550048828125,1519.550048828125,647590,1493.3775024414062,1495.6083374023438,1518.1500244140625,18.45288540071338,1493.5516682942707,1530.4574390956975,1456.645897492844,,,,True,1449.365431381267,
144,1530.0,1558.800048828125,1525.050048828125,1541.0,1541.0,2168354,1494.457501220703,1497.42400390625,1541.61669921875,20.60453012680072,1494.7283365885417,1535.937396842143,1453.5192763349403,,,,True,1468.489802915037,
145,1549.5,1552.0,1540.0,1549.699951171875,1549.699951171875,841557,1496.742498779297,1499.4346172626201,1547.2333170572917,23.450711786070215,1496.6991678873696,1543.60059145951,1449.7977443152292,,,,True,1476.5668578816933,
146,1558.9000244140625,1558.9000244140625,1527.6500244140625,1542.449951171875,1542.449951171875,1444688,1499.7624938964843,1501.0277777777778,1543.0,25.25140148738081,1499.7316670735677,1550.2344700483293,1449.228864098806,,,,True,1476.5668578816933,
147,1542.0,1565.050048828125,1521.0,1552.800048828125,1552.800048828125,1193072,1503.9099975585937,1502.8767874581474,1546.2833658854167,26.31588554367017,1503.4650024414063,1556.0967735287468,1450.833231354066,,,,True,1476.5668578816933,
148,1556.949951171875,1563.5999755859375,1541.199951171875,1550.9000244140625,1550.9000244140625,920905,1507.6125,1504.5327611462824,1551.8999837239583,27.413874240350463,1507.3558349609375,1562.1835834416383,1452.5280864802367,,,,True,1476.5668578816933,
149,1548.050048828125,1567.5999755859375,1531.300048828125,1538.0999755859375,1538.0999755859375,3116428,1511.5099975585938,1505.6516682942708,1545.6666666666667,26.797122190289688,1511.3983337402344,1564.9925781208137,1457.804089359655,,,,True,1476.5668578816933,
150,2977.0,2985.0,2921.449951171875,2944.699951171875,2944.699951171875,642027,2944.699951171875,2944.699951171875,2950.38330078125,,,,,,,,True,,
151,2950.0,2964.949951171875,2929.64990234375,2954.050048828125,2954.050048828125,444210,2949.375,2949.375,2949.5499674479165,,,,,,,,True,,
152,3005.0,3088.75,2980.0,3066.89990234375,3066.89990234375,2020469,2988.5499674479165,2988.5499674479165,3045.2166341145835,,,,,,,,True,,
153,3079.85009765625,3081.35009765625,3004.10009765625,3059.699951171875,3059.699951171875,548711,3006.3374633789062,3006.3374633789062,3048.3833821614585,,,,,,,,True,,
154,3051.39990234375,3062.89990234375,3013.0,3035.89990234375,3035.89990234375,476401,3012.249951171875,3012.249951171875,3037.2666015625,,,,,,,,True,,
155,3044.89990234375,3073.35009765625,2980.0,2998.199951171875,2998.199951171875,816082,3009.9082845052085,3009.9082845052085,3017.183349609375,,,,,,,,True,,
156,3009.89990234375,3025.0,2952.199951171875,3010.64990234375,3010.64990234375,526850,3010.014229910714,3010.014229910714,2995.949951171875,,,,,,,,True,,
157,3005.0,3016.85009765625,2956.0,2981.75,2981.75,753515,3006.481201171875,3006.481201171875,2984.86669921875,,,,,,,,True,,
158,2997.39990234375,2997.39990234375,2960.75,2991.050048828125,2991.050048828125,565973,3004.7666286892363,3004.7666286892363,2983.066650390625,,,,,,,,True,,
159,2989.699951171875,2989.699951171875,2920.0,2927.050048828125,2927.050048828125,560922,2996.994970703125,2996.994970703125,2945.5833333333335,,,,,,,,True,2751.077974413223,
160,2929.0,2944.35009765625,2912.39990234375,2931.5,2931.5,328451,2991.0408824573865,2991.0408824573865,2929.4166666666665,,,,,,,,True,2751.077974413223,
161,2940.0,2965.60009765625,2920.0,2956.75,2956.75,255764,2988.183308919271,2988.183308919271,2947.4500325520835,,,,,,,,True,2761.8970187542063,
162,2969.0,2975.0,2934.800048828125,2951.75,2951.75,325912,2985.3807466947114,2985.3807466947114,2953.8500162760415,,,,,,,,True,2782.082552359112,
163,2955.0,2971.449951171875,2920.0,2927.75,2927.75,273751,2981.2642647879466,2981.2642647879466,2939.7333170572915,,,,,,,,True,2782.082552359112,
164,2931.800048828125,2945.0,2890.0,2910.89990234375,2910.89990234375,429528,2976.573307291667,2976.573307291667,2915.2999674479165,,,,,,,,True,2782.082552359112,
165,2925.0,2951.199951171875,2911.85009765625,2931.75,2931.75,303029,2973.7718505859375,2973.7718505859375,2931.6000162760415,,,,,,,,True,2782.082552359112,
166,2948.0,2993.0,2938.050048828125,2988.14990234375,2988.14990234375,590653,2974.617618336397,2974.617618336397,2973.066650390625,,,,,,,,True,2799.3789675226967,
167,3008.0,3008.0,2942.14990234375,2951.85009765625,2951.85009765625,415898,2973.3527560763887,2973.3527560763887,2967.3333333333335,,,,,,,,True,2805.233866883152,
168,2965.0,2965.0,2890.050048828125,2915.949951171875,2915.949951171875,920121,2970.3315558182567,2970.3315558182567,2923.6666666666665,,,,,,,,True,2805.233866883152,
169,2932.949951171875,2947.14990234375,2908.0,2927.39990234375,2927.39990234375,331811,2968.1849731445313,2968.1849731445313,2927.5166015625,40.452188612852076,2968.319156901042,3049.223534126746,2887.4147796753377,,,,True,2805.233866883152,
170,2950.0,2964.949951171875,2922.75,2942.85009765625,2942.85009765625,643279,2968.09248046875,2966.9785505022323,2943.5166829427085,40.63170038841106,2967.9758260091144,3049.2392267859364,2886.7124252322924,,,,True,2805.233866883152,
171,2965.0,2973.89990234375,2928.199951171875,2935.35009765625,2935.35009765625,306742,2967.1574829101564,2965.5408935546875,2945.816650390625,40.724391614015154,2967.78916015625,3049.2379433842802,2886.34037692822,,,,True,2805.233866883152,
